2020-11-09 20:34:46.358163; -0.00137865,0.00778808,-0.01410751,0.06549069,-0.01162757,0.44118458,0.00172591,0.00150132,0.00290698,0.46853220,0.42805231,0.44889325,0.00226983,-0.00196815,-0.00127583,-0.07585609,0.03153206,0.02009962,0.00305951,0.00173521,0.00272709,0.08676589,0.09272432,0.09660548,0.00516227,-0.01401527,-0.00046668,-0.07708056,-0.07716425,0.02381981,0.00163114,0.00142819,0.00244528,0.18514466,0.15087479,0.14257586,-0.00185496,0.00743127,-0.01200472,0.07246819,-0.03374444,0.43199050,0.00188756,0.00160253,0.00310993,0.52634919,0.49561214,0.54569453,0.00120790,-0.00102307,-0.00191578,0.16249196,0.01075058,0.00674660,0.00262892,0.00147593,0.00234389,0.07773972,0.09364611,0.09868741; -26
2020-11-09 20:34:46.860239; -0.00056793,0.00368241,-0.00527799,-0.08081914,-0.08401556,0.01554219,0.00538498,0.00170392,0.00271672,0.17072493,0.13695073,0.12658042,0.02221087,0.00644324,-0.00830102,-0.06670243,-0.06511007,0.03654794,0.00602067,0.00189936,0.00299191,0.20036620,0.16740882,0.16981459,0.01574492,0.00221284,-0.01385828,0.16114548,0.00930998,0.00393246,0.00174093,0.00131857,0.00242525,0.07710528,0.09222794,0.09764546,0.01047476,-0.00416044,0.00515073,0.16724662,0.00853745,0.00282108,0.00322258,0.00178635,0.00280505,0.09685260,0.10966265,0.12539542,-0.00541539,-0.01317261,-0.01164937,-0.07747781,0.03180220,0.01486624,0.00175166,0.00141442,0.00258118,0.08687013,0.09163606,0.09647405; -27
2020-11-09 20:34:47.364086; 0.01272861,-0.00537713,-0.00232062,-0.06843276,-0.06578088,0.04159120,0.00216776,0.00141674,0.00237393,0.20480686,0.17089033,0.17346007,0.01149473,-0.00559724,-0.00021057,-0.08259143,0.02731828,0.00733144,0.00232404,0.00153852,0.00256562,0.09888285,0.10047394,0.10873389,-0.00106050,0.00965023,-0.00521108,0.16014262,0.01010260,0.00317920,0.00170785,0.00174844,0.00276160,0.08791673,0.10415554,0.11112303,0.01585572,0.00013954,-0.00357476,0.16548510,-0.00000258,0.00369289,0.00179654,0.00137758,0.00249499,0.09115702,0.10231841,0.11970073,0.01476040,0.00004618,-0.00636963,0.16518475,0.00724558,0.00169737,0.00228900,0.00176042,0.00314087,0.09784573,0.11090881,0.12590271; -27
2020-11-09 20:34:47.861372; 0.01602230,0.00038275,-0.01363483,-0.07837536,-0.07811514,0.02045719,0.00206298,0.00157160,0.00284547,0.18288481,0.14773268,0.13814145,-0.00485171,-0.01289772,-0.01251862,-0.07552603,0.03202471,0.01821524,0.00176150,0.00142604,0.00260264,0.08485419,0.09067619,0.09457076,-0.00186623,0.00823134,-0.01314053,0.25969973,0.15326898,0.03266948,0.00162792,0.00141746,0.00275767,0.16598690,0.15622848,0.14178944,-0.00447680,-0.01217197,-0.01081261,0.25211596,0.15168317,0.03182607,0.00179762,0.00146002,0.00266200,0.16939741,0.15873492,0.14390785,0.01138286,-0.00604504,-0.00316405,-0.07621862,0.02977892,0.01470748,0.00233746,0.00156426,0.00259638,0.09258503,0.09744841,0.10269803; -27
2020-11-09 20:34:48.362753; 0.01599257,0.00034227,-0.01349750,-0.07625608,0.03195931,0.01866487,0.00204116,0.00155425,0.00281614,0.08489764,0.09078759,0.09457719,0.00529181,-0.01357988,-0.00311517,-0.07584524,0.03214427,0.01877007,0.00162274,0.00141978,0.00242579,0.08463639,0.09038526,0.09427071,-0.00483822,-0.01296285,-0.01266535,0.16125387,0.00882390,0.00473555,0.00176615,0.00142872,0.00260639,0.08343852,0.09926927,0.10590649,0.00582912,0.00362462,-0.00638269,-0.07337155,-0.07585302,0.02174545,0.00605732,0.00194389,0.00306648,0.18544221,0.15190995,0.14359045,-0.00677068,-0.01299006,-0.00628606,0.16253121,-0.00233896,0.00363513,0.00173181,0.00137669,0.00250787,0.09506857,0.10641378,0.12476045; -27
2020-11-09 20:34:48.864316; -0.00135822,0.01043049,-0.00413087,-0.08120666,0.03344673,0.01848022,0.00136435,0.00139993,0.00223964,0.08293748,0.08730966,0.09210688,-0.00714273,-0.01202107,-0.00687306,-0.06352362,-0.06707956,0.02868395,0.00196517,0.00158072,0.00285995,0.20271850,0.17210412,0.16976291,0.00106126,0.00289695,-0.00523521,-0.07615238,-0.07994875,0.01640648,0.00580770,0.00185931,0.00294524,0.17779148,0.14422506,0.13400799,-0.00491116,-0.01301278,-0.01269977,-0.07678245,0.03224116,0.01946915,0.00174648,0.00141352,0.00258136,0.08448315,0.09020180,0.09411585,-0.00510568,-0.01274684,-0.01066995,0.16157307,0.01030328,0.00442531,0.00190562,0.00154459,0.00279862,0.08729768,0.10334498,0.11085641; -26
2020-11-09 20:34:49.361564; -0.00141870,0.00743812,-0.01278258,-0.32120377,-0.14136058,0.09992805,0.00187343,0.00161737,0.00311852,0.24128079,0.27678734,0.19859701,0.00322991,-0.01525559,-0.00063759,0.08066982,-0.02710427,0.51077896,0.00155228,0.00134504,0.00233424,0.51716906,0.48603165,0.53847778,-0.00204411,0.00709943,-0.00957229,-0.06357513,-0.06720139,0.02861146,0.00191545,0.00163329,0.00316429,0.20262587,0.17199969,0.16958839,0.00168748,-0.00192831,-0.00118212,0.26235867,0.15072261,0.03273400,0.00288606,0.00162703,0.00256777,0.16887581,0.15922290,0.14523518,0.01557274,-0.00005245,-0.01220458,-0.07323244,-0.07573764,0.02009872,0.00218493,0.00166923,0.00300407,0.18888384,0.15473664,0.14577466; -26
2020-11-09 20:34:49.868462; 0.00293012,-0.00225685,-0.00066638,-0.07547747,-0.07702070,0.02050424,0.00312370,0.00177187,0.00278181,0.18704867,0.15207714,0.14220178,0.00441777,-0.00277356,0.00042421,0.16261274,0.00902813,0.00467847,0.00301355,0.00169516,0.00266951,0.08642203,0.10189712,0.11020750,0.01595818,0.00016363,-0.01435719,-0.07718489,-0.08107832,0.01732806,0.00194103,0.00147629,0.00268632,0.17665762,0.14311498,0.13265938,-0.00144720,0.00779150,-0.01383556,0.16211517,0.00981402,0.00543897,0.00165761,0.00143784,0.00279665,0.08220756,0.09789008,0.10458666,-0.00058593,0.00923137,-0.00534215,0.01458603,0.10615884,0.22223842,0.00149381,0.00152886,0.00243562,0.79771757,0.90071368,1.05977011; -26
2020-11-09 20:34:50.377428; -0.00472544,-0.01297510,-0.01289833,-0.07516840,0.03246134,0.01842550,0.00175005,0.00141817,0.00258923,0.08366579,0.08991069,0.09334892,-0.00143847,0.00764062,-0.01297008,-0.07712291,0.03141546,0.01764623,0.00186878,0.00162381,0.00312585,0.08905452,0.09464675,0.09894544,0.00420810,-0.00239937,0.00017715,-0.07691371,0.03087492,0.01750553,0.00287569,0.00161254,0.00254685,0.08718091,0.09158134,0.09696722,0.00549676,-0.01342715,-0.00433294,-0.07514759,-0.07742125,0.01841781,0.00180566,0.00158340,0.00268453,0.18810511,0.15315306,0.14308083,-0.00172873,0.00832686,-0.01241159,0.16134299,0.01072974,0.00331071,0.00164866,0.00143212,0.00278538,0.08165056,0.09746808,0.10373890; -25
2020-11-09 20:34:50.860645; -0.00139957,0.00735481,-0.01245400,0.25818291,0.14739384,0.03232363,0.00190544,0.00165671,0.00318342,0.17693442,0.16743422,0.15325463,-0.00031485,0.00316074,-0.00574377,0.16145132,0.01151459,0.00575593,0.00583255,0.00186914,0.00296116,0.08088577,0.09729302,0.10250258,0.00549520,-0.01355877,-0.00329668,-0.07578656,0.03277975,0.01915408,0.00156087,0.00136632,0.00233799,0.08207148,0.08823591,0.09159029,-0.00523875,-0.01312843,-0.01159339,-0.07556321,-0.07814229,0.01982237,0.00170481,0.00137848,0.00252289,0.18009871,0.14661813,0.13739508,0.00310535,-0.00218531,-0.00087743,-0.07486182,-0.07618222,0.02080328,0.00309134,0.00175023,0.00274909,0.18708372,0.15246713,0.14324015; -24
