2020-11-09 20:43:14.502949; 0.00603611,-0.01590165,-0.00833774,-0.08023998,0.03169976,0.01107228,0.00174022,0.00151241,0.00258726,0.09919542,0.09940553,0.10875231,-0.00028136,0.00914989,-0.02046034,-0.06065594,-0.05446294,0.03343134,0.00170892,0.00146019,0.00285155,0.19722891,0.16437346,0.16590858,0.01875994,0.00174951,-0.01405750,0.26603311,0.14214294,0.03035650,0.00229114,0.00175059,0.00313425,0.18879908,0.19042701,0.17689401,0.01242663,-0.00118280,-0.00272132,0.07598937,-0.02536670,0.54721278,0.00414258,0.00233120,0.00357467,0.58940148,0.56320488,0.63502640,-0.00079413,0.00726284,-0.01686080,-0.05047442,-0.04932178,0.01566681,0.00259101,0.00223768,0.00419033,0.22090816,0.18759459,0.18374848; -23
2020-11-09 20:43:15.006300; 0.01566044,0.00096770,-0.01229896,-0.33651492,-0.15647686,0.11714461,0.00207567,0.00158143,0.00285709,0.24187464,0.27859801,0.20083451,-0.00024163,0.00895628,-0.02136720,0.07713661,-0.00819413,0.49021357,0.00181371,0.00155693,0.00301534,0.50732464,0.47574234,0.51475811,-0.00419565,-0.01415332,-0.01431041,-0.07992372,0.03275713,0.01067353,0.00173521,0.00139081,0.00253004,0.09297395,0.09443951,0.10225224,-0.00033012,0.00878403,-0.02156663,0.15917762,-0.00571001,0.00335014,0.00177991,0.00152957,0.00296724,0.09101254,0.10419023,0.11622798,0.00364202,-0.00043975,-0.00554672,-0.06218003,-0.05774703,0.02667723,0.00296402,0.00166118,0.00260872,0.19154567,0.15820473,0.15538341; -21
2020-11-09 20:43:15.507793; 0.00011352,0.00926841,-0.02090495,0.15544645,-0.01013162,0.00090925,0.00192869,0.00164831,0.00318539,0.09807211,0.10995340,0.12586963,-0.00055435,0.00823809,-0.01815884,-0.06296468,-0.05877262,0.02787719,0.00191742,0.00164884,0.00317842,0.20160377,0.16769904,0.16611546,0.01350447,0.00335932,-0.01445754,0.16086914,-0.00858284,0.00383443,0.00558990,0.00175363,0.00276697,0.08903825,0.10055548,0.11488706,0.01922599,0.00192574,-0.01255031,-0.05626333,-0.05082369,0.03499825,0.00212020,0.00161827,0.00291127,0.20445943,0.17127979,0.17520422,0.00656841,-0.01462519,-0.00971553,-0.06158084,-0.05725011,0.02675972,0.00168461,0.00146556,0.00250572,0.19372004,0.16041541,0.15806097; -21
2020-11-09 20:43:16.004023; 0.01779062,0.00103257,-0.01619030,-0.07877935,0.03294110,0.01224286,0.00205421,0.00156283,0.00282776,0.09279996,0.09509397,0.10217553,0.00667970,-0.01453121,-0.00960916,0.15905039,-0.00508066,0.00394971,0.00171572,0.00149417,0.00255007,0.09071141,0.10433024,0.11572820,-0.00037732,0.00883953,-0.02178277,0.07670304,-0.00650943,0.47510922,0.00176418,0.00151902,0.00294578,0.49698150,0.46391594,0.49807727,0.01422785,-0.00627899,-0.00868395,0.07877696,-0.01004339,0.52204138,0.00237662,0.00156158,0.00258672,0.53130269,0.50257230,0.55116588,0.00636182,-0.01444131,-0.00821153,-0.07953936,0.03181889,0.01291589,0.00177562,0.00154763,0.00263929,0.09643793,0.09837341,0.10597229; -21
2020-11-09 20:43:16.502427; -0.00032006,0.00884525,-0.02200818,0.15935130,-0.00588554,0.00366177,0.00172716,0.00148416,0.00288641,0.08951122,0.10268658,0.11433166,-0.00375558,-0.01316093,-0.01372537,-0.08187562,0.03099726,0.01041359,0.00202382,0.00162345,0.00291163,0.10400122,0.10351825,0.11387569,0.00636210,-0.01444410,-0.00820730,0.07672176,-0.00703577,0.49758476,0.00177419,0.00154620,0.00263733,0.50648654,0.47365379,0.51099855,0.01417159,-0.00641872,-0.00842648,0.01973125,0.10947472,0.37092865,0.00236177,0.00155139,0.00257099,0.91585833,1.02430201,1.21469665,-0.00047800,0.00853483,-0.01917948,0.26385173,0.14393006,0.03038583,0.00188023,0.00161791,0.00312370,0.18161523,0.17926419,0.16495943; -21
2020-11-09 20:43:17.003335; -0.00355321,-0.01355380,-0.01335021,0.26365978,0.14343910,0.03070707,0.00198841,0.00160289,0.00288391,0.18315446,0.18028897,0.16599119,0.01806193,0.00120242,-0.01569943,0.15897585,-0.00628485,0.00303285,0.00201899,0.00153619,0.00278199,0.08943576,0.10249275,0.11422276,0.01865011,0.00163827,-0.01426037,-0.34770301,-0.18691140,0.12017262,0.00236177,0.00180584,0.00322545,0.26461029,0.31154984,0.22233635,-0.00362412,-0.01353490,-0.01225722,0.26265496,0.14472447,0.03070657,0.00191581,0.00154477,0.00279021,0.18020904,0.17694318,0.16256690,-0.00011347,0.00869088,-0.01935152,-0.35240522,-0.19474342,0.12819076,0.00212789,0.00181800,0.00348383,0.27221918,0.32215029,0.22958010; -21
2020-11-09 20:43:17.503994; -0.00345046,-0.01274090,-0.01284667,-0.34974620,-0.18334296,0.12134176,0.00195193,0.00156820,0.00282526,0.25711530,0.30111140,0.21535707,-0.00006306,0.00896714,-0.01949738,-0.06181113,-0.05482855,0.03208973,0.00192153,0.00164795,0.00318074,0.20592231,0.17137849,0.17281669,0.05066529,-0.00188983,-0.00759139,0.02947703,0.06921997,0.37124616,0.00467938,0.00133806,0.00208265,1.09832525,1.24566185,1.58233571,0.01863430,0.00011036,-0.01312540,-0.07725348,0.02684180,0.01070527,0.00290126,0.00223392,0.00391871,0.11774433,0.11660188,0.12864822,0.01370865,0.00773307,-0.01638123,0.26432970,0.14906506,0.04491006,0.00214112,0.00173575,0.00334615,0.21927881,0.23346967,0.23267287; -21
2020-11-09 20:43:18.008863; -0.00063574,0.00930998,-0.00484384,-0.06132106,-0.05418016,0.02951442,0.00175005,0.00179243,0.00280845,0.20553195,0.17119664,0.17168820,0.00627078,-0.01441591,-0.00813255,-0.07957619,0.03150983,0.01194984,0.00181246,0.00157964,0.00269151,0.09764045,0.09946740,0.10717696,-0.00017360,0.00900372,-0.02192547,-0.08002330,0.03254225,0.00975222,0.00171983,0.00147468,0.00287193,0.09394222,0.09536612,0.10321856,-0.00364800,-0.01292743,-0.01309642,-0.08142509,0.03025987,0.01132915,0.00212681,0.00170875,0.00305307,0.10629791,0.10582995,0.11633831,-0.00406922,-0.01350874,-0.01253763,-0.06277739,-0.05661923,0.03064423,0.00184482,0.00148129,0.00268257,0.19829285,0.16470516,0.16435683; -21
2020-11-09 20:43:18.502330; -0.00031670,0.00885279,-0.02199378,-0.06110271,-0.05700454,0.02720464,0.00172806,0.00148469,0.00288767,0.19225305,0.15933001,0.15712613,0.00656884,-0.01472797,-0.00958826,-0.07931428,0.03233753,0.01076970,0.00169426,0.00147396,0.00252002,0.09457952,0.09641701,0.10395223,0.01025825,0.00421194,-0.01400802,-0.07888287,0.03167009,0.01214496,0.00642514,0.00207013,0.00324458,0.09603506,0.09814167,0.10555691,0.01918455,0.00220503,-0.01374907,-0.05730884,-0.05069862,0.03574453,0.00223821,0.00170928,0.00306541,0.20924950,0.17508334,0.17941761,-0.00329681,-0.01296663,-0.01258409,0.07840613,-0.00797487,0.50300044,0.00205261,0.00165349,0.00296509,0.52286983,0.49124855,0.53440118; -21
2020-11-09 20:43:19.002854; -0.00069776,0.00826997,-0.02054297,-0.07797983,0.03312167,0.01273490,0.00173217,0.00149024,0.00289607,0.09258610,0.09475458,0.10198671,-0.00047294,0.00921983,-0.02290518,-0.06080444,-0.05475027,0.02954886,0.00164795,0.00141156,0.00276071,0.19064194,0.15794921,0.15712309,0.00003820,0.00897899,-0.02035435,-0.05561952,-0.04976157,0.03136586,0.00206441,0.00176579,0.00339067,0.21271491,0.17877066,0.18178314,0.01848489,0.00175691,-0.01298622,-0.35088143,-0.18535492,0.12612170,0.00227952,0.00174093,0.00311816,0.26022291,0.30560070,0.21844804,0.00651287,-0.01484164,-0.00796244,0.07919490,-0.00891541,0.50998729,0.00170553,0.00148344,0.00254041,0.50924957,0.47787559,0.51929569; -21
