2020-11-09 20:55:43.352399; 0.03020505,0.00396142,0.00427795,0.18737714,-0.00729016,0.03236233,0.00084651,0.00040519,0.00069451,0.06109107,0.06738603,0.08696902,0.01301374,-0.01224087,0.00571349,0.13185035,-0.01082960,0.03821287,0.00138760,0.00119859,0.00211394,0.10188854,0.11044121,0.13949740,0.03562025,-0.01267202,0.00437265,0.03835486,0.07105138,0.31892729,0.00080162,0.00060314,0.00112939,0.98481131,1.15448499,1.44950080,0.00762596,-0.00275926,-0.00353239,0.28177521,0.13625847,0.03455000,0.00340533,0.00190598,0.00296742,0.18997246,0.18909270,0.17762214,-0.00401630,-0.01509759,-0.00874108,0.15388848,-0.02084739,0.00952690,0.00150865,0.00116032,0.00213665,0.09658509,0.10449153,0.12895972; -11
2020-11-09 20:55:43.852527; 0.02397206,0.00267321,-0.00174772,-0.43218794,-0.27502128,0.34426159,0.00175291,0.00133073,0.00240898,0.27348232,0.32663012,0.23990393,-0.00097074,0.01409469,-0.01703105,-0.09408216,0.03821490,0.03003836,0.00069004,0.00060385,0.00126117,0.05872822,0.06197226,0.06800026,0.01548156,-0.00755402,-0.00769159,0.28267905,0.17100887,0.03839193,0.00126314,0.00081789,0.00141728,0.14913011,0.14298177,0.13124335,0.00000598,0.01599106,-0.00222830,-0.10262422,0.04016143,0.03733326,0.00047046,0.00049049,0.00084132,0.05249602,0.05541837,0.06164449,-0.00930699,-0.02126405,-0.00315130,-0.05256803,-0.07055263,0.09392451,0.00053877,0.00040001,0.00080931,0.14924741,0.13265383,0.15008014; -33
2020-11-09 20:55:44.352641; -0.00379945,-0.01372108,-0.01099377,-0.33648187,-0.19640353,0.09711555,0.00272298,0.00218922,0.00383180,0.30074430,0.35643929,0.25245094,0.02726184,0.00033149,0.00132638,0.26409480,0.16916220,0.04259033,0.00194693,0.00148040,0.00264698,0.20891851,0.21687484,0.21889186,0.01585627,0.00406650,-0.01556281,0.29197541,0.19076942,0.04129915,0.00076371,0.00056237,0.00110829,0.12154734,0.11203855,0.10092169,0.00403800,0.00555237,-0.00158325,-0.09756498,0.03956121,0.03007612,0.00104713,0.00056076,0.00094450,0.05458939,0.05750942,0.06351632,0.00560820,0.00349840,-0.00385683,0.28164127,0.17833678,0.03994883,0.00156355,0.00085831,0.00140619,0.13963598,0.13147062,0.11973381; -10
2020-11-09 20:55:44.851843; 0.01543915,0.00407842,-0.01493707,-0.12528273,-0.11622369,0.07584707,0.00073975,0.00054395,0.00107485,0.12897366,0.09758395,0.09360927,-0.00514665,-0.01441459,-0.00835573,0.29549855,0.19350033,0.04082778,0.00060046,0.00047529,0.00095361,0.12031084,0.11137372,0.10083944,-0.00097224,0.01409604,-0.01705165,-0.12178409,-0.11098000,0.07477064,0.00068969,0.00060350,0.00126046,0.13634259,0.10363126,0.09986722,-0.00096911,0.01410501,-0.01704405,0.28710821,0.18839930,0.04030418,0.00068986,0.00060368,0.00126064,0.12753940,0.11819226,0.10705179,0.00373135,0.00515116,-0.00218250,0.28712332,0.18843101,0.04032741,0.00123364,0.00066966,0.00111508,0.12750167,0.11812735,0.10697830; -11
2020-11-09 20:55:45.352488; -0.01219625,-0.02217475,0.00214535,0.18736608,-0.00726234,0.03234333,0.00045651,0.00033653,0.00069290,0.06110644,0.06740928,0.08698189,0.00553038,0.01925142,0.00528556,-0.44233733,-0.28770602,0.34962592,0.00129640,0.00131410,0.00209802,0.27826506,0.33421737,0.24415129,0.00287827,0.00499815,-0.00260318,-0.12078622,-0.11221223,0.07086963,0.00111490,0.00060081,0.00100815,0.12975597,0.09832138,0.09393078,0.00065407,0.01526293,-0.00321720,0.29565313,0.19351248,0.04078168,0.00050890,0.00052875,0.00090122,0.12030458,0.11139554,0.10087073,0.00354623,0.00435885,-0.00279495,0.10589787,-0.00261743,0.72490460,0.00125706,0.00068307,0.00113672,0.38339210,0.34262395,0.36734408; -10
2020-11-09 20:55:45.853868; -0.00098742,0.01490423,-0.01688894,0.17247032,0.01337473,0.02934683,0.00057793,0.00050461,0.00107163,0.05152935,0.06363291,0.06762314,0.00094135,0.01406655,-0.00379274,-0.37124583,-0.14165536,0.20373788,0.00060940,0.00063336,0.00106591,0.17026824,0.19071203,0.13861513,-0.00405413,-0.01445223,-0.00789731,0.16995525,0.01267997,0.02712224,0.00071400,0.00056809,0.00112295,0.05563009,0.06843656,0.07253784,0.01653098,0.00465286,-0.01393859,-0.12180689,-0.11086869,0.07500244,0.00085062,0.00062782,0.00122577,0.13643575,0.10372013,0.10000867,0.00093677,0.01407105,-0.00379073,-0.37133229,-0.14176288,0.20365798,0.00060850,0.00063246,0.00106430,0.17021370,0.19065732,0.13856095; -11
2020-11-09 20:55:46.354708; 0.01650623,0.00464625,-0.01398027,-0.37130585,-0.14176106,0.20350841,0.00084990,0.00062710,0.00122470,0.17021370,0.19065660,0.13855362,0.00373960,0.00514766,-0.00216566,-0.37139869,-0.14192876,0.20369181,0.00123328,0.00066948,0.00111473,0.17027396,0.19074297,0.13861996,0.01601695,-0.00653136,-0.00735320,-0.09427826,0.03812095,0.03020546,0.00085258,0.00055057,0.00097919,0.05880708,0.06203234,0.06809664,-0.00403640,-0.01444829,-0.00790923,-0.37132636,-0.14179426,0.20365879,0.00071472,0.00056881,0.00112402,0.17025751,0.19071150,0.13860261,0.03135505,0.00316869,-0.00751241,-0.09251237,0.02809228,0.02004910,0.00419766,0.00225019,0.00344753,0.13846582,0.12674797,0.15418983; -11
2020-11-09 20:55:46.849515; -0.00380236,-0.01238804,-0.00994653,0.07393658,-0.01116211,0.48647696,0.00222176,0.00179690,0.00320899,0.52983373,0.49640429,0.53942800,0.07905646,0.00627546,0.00630421,0.08284366,-0.12675790,0.63092142,0.00631839,0.00178796,0.00269455,0.79869962,0.82857585,1.13799739,0.02308974,-0.00146451,-0.00629374,-0.08401328,0.02818837,0.00401024,0.00226629,0.00174004,0.00308114,0.11411798,0.10904646,0.12540436,0.01118375,-0.01091515,0.00283077,0.08460465,-0.05418987,1.07267618,0.00210947,0.00154299,0.00273103,0.68910563,0.66603756,0.86649156,0.01821914,0.00220191,-0.01221497,-0.08237134,0.02901946,0.01591042,0.00247711,0.00189561,0.00337368,0.10780209,0.10731679,0.11844939; -11
2020-11-09 20:55:47.354815; -0.00127660,0.01458378,-0.01687560,0.15270773,0.00662397,0.02205266,0.00104052,0.00089049,0.00181729,0.07389128,0.08532196,0.09688854,-0.00403181,-0.01368550,-0.01070233,-0.08558924,0.04105501,0.02700735,0.00080431,0.00064194,0.00125492,0.05963588,0.06381047,0.06830424,0.03081705,-0.00803916,0.01018847,-0.10130021,0.03767131,-0.04615276,0.00053412,0.00040054,0.00077659,0.07270217,0.06373268,0.08166236,0.01595279,-0.00717034,-0.00667740,0.15514345,-0.01279133,0.00447392,0.00272727,0.00177062,0.00291556,0.11026812,0.12106115,0.14324015,0.01615160,-0.00732250,-0.00805168,0.02257191,0.10799333,0.30895507,0.00220299,0.00141710,0.00236821,0.94613349,1.06032372,1.27142537; -33
2020-11-09 20:55:47.851910; 0.02297839,-0.00745394,-0.00500074,-0.39646211,-0.25864047,0.15779173,0.00230509,0.00143015,0.00240469,0.29665053,0.36266220,0.24838096,0.01942299,-0.00782651,-0.00523695,0.08240977,-0.02879302,0.53790152,0.00225985,0.00144070,0.00240934,0.56644320,0.54256314,0.61874682,0.00688794,0.01407086,-0.01658119,0.09809941,-0.02401583,1.00229251,0.00134629,0.00112349,0.00224340,0.55985212,0.51970947,0.64250851,-0.00096932,0.01410847,-0.01702918,0.10678890,-0.00076581,0.77168804,0.00069004,0.00060385,0.00126117,0.38407069,0.34205317,0.36973912,-0.00054024,0.01159915,-0.01775380,-0.09645723,-0.08821250,0.06228251,0.00102836,0.00089049,0.00180620,0.16204011,0.12818098,0.12635511; -11
